,id,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,beds,bed_type,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,require_guest_phone_verification,require_guest_profile_picture,requires_license,reviews_per_month
1870,9107357,100%,100%,t,1.0,Beacon Hill,42.35802833769424,-71.07198029115679,Condominium,Entire home/apt,2,1.0,1.0,Real Bed,210.00,150.00,80.00,1,0.00,2,1125,49,93.0,10.0,10.0,10.0,10.0,10.0,9.0,f,strict,f,f,f,4.9
1871,5064995,100%,92%,f,5.0,Beacon Hill,42.36078945285849,-71.06710893749593,Apartment,Entire home/apt,2,1.0,2.0,Real Bed,147.00,350.00,,1,0.00,30,1125,13,90.0,9.0,9.0,10.0,10.0,10.0,9.0,f,strict,f,f,f,0.71
1872,6600417,100%,100%,f,3.0,Beacon Hill,42.35685565099392,-71.07025135971973,Apartment,Private room,2,1.0,1.0,Real Bed,180.00,150.00,100.00,2,50.00,2,1125,0,,,,,,,,f,strict,f,f,f,
1873,10434883,91%,94%,f,11.0,Beacon Hill,42.35721790205242,-71.07050227797781,Apartment,Entire home/apt,2,1.0,1.0,Real Bed,209.00,,,1,0.00,2,1125,18,93.0,10.0,10.0,10.0,10.0,10.0,9.0,f,strict,f,f,f,2.41
1874,13121821,100%,100%,f,1.0,Beacon Hill,42.35997894671896,-71.06478599509707,Apartment,Entire home/apt,4,1.0,2.0,Real Bed,199.00,,,1,0.00,2,1125,20,97.0,10.0,10.0,10.0,10.0,10.0,9.0,f,moderate,f,f,f,7.89
1875,9844242,100%,71%,f,1.0,Beacon Hill,42.3608574689739,-71.06594360239977,Apartment,Entire home/apt,2,1.0,1.0,Real Bed,103.00,,,1,0.00,2,1125,9,96.0,10.0,10.0,10.0,10.0,10.0,10.0,f,flexible,f,f,f,1.08
1876,13295184,99%,81%,f,30.0,Beacon Hill,42.36054560350946,-71.0691162791922,Apartment,Entire home/apt,6,1.0,3.0,Real Bed,200.00,,65.00,4,35.00,1,1125,10,92.0,10.0,9.0,10.0,10.0,10.0,9.0,f,strict,f,f,f,3.45
1877,6763785,100%,29%,f,1.0,Beacon Hill,42.36105123626994,-71.06678529935463,Apartment,Private room,1,1.0,1.0,Real Bed,113.00,350.00,20.00,1,0.00,1,1125,17,88.0,9.0,9.0,10.0,10.0,10.0,9.0,f,strict,f,f,f,1.16
1878,586994,100%,100%,f,1.0,Beacon Hill,42.35892584388483,-71.06310908854002,Apartment,Entire home/apt,2,1.0,1.0,Real Bed,175.00,,50.00,2,0.00,4,1125,62,89.0,9.0,9.0,10.0,9.0,10.0,9.0,t,strict,f,f,f,1.29
1879,915272,93%,70%,f,1.0,Beacon Hill,42.35843137129002,-71.06814574822839,Apartment,Entire home/apt,3,1.0,1.0,Real Bed,175.00,100.00,,1,0.00,3,1125,150,85.0,9.0,8.0,9.0,9.0,10.0,9.0,f,moderate,f,f,f,3.47
1880,3520353,100%,91%,f,1.0,Beacon Hill,42.357799319458906,-71.06303531486179,Apartment,Entire home/apt,2,1.0,1.0,Real Bed,238.00,200.00,79.00,1,0.00,2,30,66,96.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict,f,f,f,2.57
1881,4978467,100%,100%,f,1.0,Beacon Hill,42.36057290297437,-71.06548638624518,Apartment,Entire home/apt,2,1.0,1.0,Real Bed,250.00,200.00,,1,0.00,2,1125,2,100.0,10.0,10.0,10.0,10.0,10.0,9.0,f,strict,f,f,f,0.13
1882,14742722,100%,83%,f,3.0,Beacon Hill,42.35736754953065,-71.06513533397623,Apartment,Private room,1,1.0,1.0,Airbed,100.00,,25.00,1,25.00,1,5,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict,f,f,f,1.0
1883,7614517,100%,100%,t,1.0,Beacon Hill,42.36033210319927,-71.06792075057331,Apartment,Entire home/apt,2,1.0,1.0,Real Bed,200.00,150.00,50.00,1,0.00,3,1125,39,96.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,f,f,f,3.12
1884,12356,100%,93%,f,12.0,Beacon Hill,42.35898848993431,-71.06324696239577,Condominium,Entire home/apt,3,1.0,1.0,Real Bed,200.00,1000.00,250.00,0,0.00,6,365,9,93.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict,f,f,f,0.42
1885,12726343,100%,86%,f,1.0,Beacon Hill,42.359019917247856,-71.0656971484648,Apartment,Entire home/apt,2,1.0,1.0,Real Bed,184.00,100.00,,1,0.00,2,28,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,f,f,f,0.26
1886,4632511,100%,100%,f,1.0,Beacon Hill,42.36114286613522,-71.06521324184692,Condominium,Entire home/apt,4,1.5,2.0,Real Bed,305.00,100.00,100.00,1,0.00,3,365,23,92.0,10.0,9.0,10.0,9.0,10.0,9.0,t,strict,f,f,f,1.09
1887,8384444,70%,77%,t,2.0,Beacon Hill,42.35789243298354,-71.06962757453424,Apartment,Private room,2,1.0,1.0,Real Bed,130.00,,50.00,1,0.00,1,1125,23,98.0,10.0,10.0,10.0,10.0,10.0,9.0,f,strict,f,f,f,2.12
1888,6778788,100%,100%,t,1.0,Beacon Hill,42.35870558351603,-71.06734735102623,Apartment,Entire home/apt,2,1.0,1.0,Real Bed,149.00,250.00,50.00,1,0.00,2,1125,35,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,f,f,f,2.39
1889,2682662,98%,68%,f,24.0,Beacon Hill,42.35887150469967,-71.06992198061587,Apartment,Entire home/apt,2,1.0,1.0,Real Bed,200.00,500.00,100.00,1,0.00,2,1125,28,93.0,9.0,10.0,9.0,9.0,10.0,9.0,f,strict,f,f,f,0.96
1890,14035936,100%,93%,f,7.0,Beacon Hill,42.35841014102986,-71.0682283886542,Condominium,Entire home/apt,4,2.0,2.0,Real Bed,600.00,300.00,,3,0.00,3,1125,2,100.0,10.0,8.0,10.0,10.0,10.0,9.0,f,strict,f,f,f,2.0
1891,10611598,,,f,1.0,Beacon Hill,42.36003477904195,-71.07059547723476,Apartment,Entire home/apt,2,1.0,1.0,Real Bed,200.00,,,1,0.00,1,1125,0,,,,,,,,f,flexible,f,f,f,
1892,8090623,96%,100%,f,3.0,Beacon Hill,42.35757078432021,-71.07230206311364,Condominium,Private room,2,1.0,1.0,Real Bed,199.00,,,1,25.00,1,1125,32,94.0,10.0,9.0,10.0,10.0,10.0,9.0,f,strict,f,f,f,2.72
1893,13300621,99%,81%,f,30.0,Beacon Hill,42.3585165018323,-71.07071040050094,Apartment,Entire home/apt,6,1.0,3.0,Real Bed,250.00,,65.00,4,35.00,1,1125,4,95.0,9.0,9.0,10.0,10.0,10.0,10.0,f,strict,f,f,f,1.46
1894,14873017,,,f,1.0,Beacon Hill,42.35591933730473,-71.0719628550533,Apartment,Entire home/apt,4,1.0,2.0,Real Bed,220.00,100.00,50.00,2,50.00,1,1125,0,,,,,,,,f,flexible,f,f,f,
1895,8614167,85%,80%,f,1.0,Beacon Hill,42.359428335012346,-71.06985689209802,Apartment,Entire home/apt,3,1.0,2.0,Real Bed,275.00,500.00,100.00,3,125.00,3,14,7,97.0,9.0,9.0,10.0,10.0,10.0,9.0,f,strict,f,f,f,1.49
1896,14758045,100%,100%,f,5.0,Beacon Hill,42.358002120775936,-71.06895579575065,Apartment,Entire home/apt,3,1.0,2.0,Real Bed,1235.00,,65.00,1,0.00,2,1125,0,,,,,,,,t,super_strict_30,f,f,f,
1897,11120777,99%,81%,f,30.0,Beacon Hill,42.35965440735418,-71.07040995203931,Apartment,Entire home/apt,8,1.0,2.0,Real Bed,200.00,199.00,65.00,4,50.00,1,1125,24,96.0,10.0,9.0,10.0,10.0,10.0,10.0,f,strict,f,f,f,4.16
1898,9235198,100%,94%,f,2.0,Beacon Hill,42.360598217404,-71.06801530628529,Apartment,Private room,2,1.0,1.0,Real Bed,135.00,,,1,0.00,1,1125,33,93.0,9.0,9.0,10.0,10.0,10.0,9.0,f,flexible,f,f,f,3.26
1899,6908672,,,f,1.0,Beacon Hill,42.35811921026056,-71.0707293806522,Apartment,Entire home/apt,4,1.0,2.0,Real Bed,199.00,,30.00,1,0.00,4,1125,6,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict,f,f,f,0.43
1900,13101775,90%,91%,f,1.0,Beacon Hill,42.358300314212954,-71.0718692412584,Apartment,Entire home/apt,3,1.0,1.0,Real Bed,140.00,,30.00,1,0.00,2,1125,10,98.0,10.0,9.0,10.0,10.0,10.0,10.0,f,flexible,f,f,f,3.19
1901,5959251,100%,100%,f,1.0,Beacon Hill,42.35679757861307,-71.07309058872016,Apartment,Entire home/apt,2,1.0,2.0,Real Bed,375.00,4000.00,125.00,2,0.00,7,180,5,96.0,9.0,9.0,10.0,10.0,10.0,9.0,f,strict,f,f,f,0.32
1902,14872018,,,f,2.0,Beacon Hill,42.35927534499617,-71.07166437234035,Bed & Breakfast,Private room,2,1.0,1.0,Real Bed,104.00,,,1,0.00,2,21,0,,,,,,,,f,flexible,f,f,f,
1903,10857914,100%,67%,f,1.0,Beacon Hill,42.36076898802033,-71.06444906350723,House,Entire home/apt,8,3.5,6.0,Real Bed,650.00,500.00,200.00,1,0.00,4,1125,8,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict,f,f,f,2.76
1904,12365159,,,f,1.0,Beacon Hill,42.358785118535316,-71.06752595011125,Apartment,Entire home/apt,2,1.0,1.0,Real Bed,395.00,,,1,0.00,2,1125,0,,,,,,,,f,flexible,f,f,f,
1905,13331733,99%,81%,f,30.0,Beacon Hill,42.358695375961354,-71.07146293306957,Apartment,Entire home/apt,6,1.0,3.0,Real Bed,200.00,,65.00,3,40.00,1,1125,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict,f,f,f,2.38
1906,8662258,100%,100%,f,1.0,Beacon Hill,42.358504955574425,-71.06405168745427,Apartment,Shared room,2,1.0,1.0,Pull-out Sofa,89.00,,15.00,1,20.00,2,8,68,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,f,f,f,6.02
1907,7531700,100%,91%,f,52.0,Beacon Hill,42.36093112384436,-71.0639760275067,Apartment,Entire home/apt,2,1.0,1.0,Real Bed,157.00,,225.00,1,0.00,7,1125,2,80.0,8.0,9.0,9.0,9.0,9.0,8.0,f,strict,f,f,f,0.16
1908,13797236,100%,67%,f,1.0,Beacon Hill,42.36031305418009,-71.06659066535445,Apartment,Entire home/apt,4,1.0,2.0,Real Bed,185.00,,12.00,1,0.00,2,1125,0,,,,,,,,f,flexible,f,f,f,
1909,2862120,100%,89%,t,2.0,Beacon Hill,42.36020415031003,-71.06839983708964,Apartment,Shared room,1,1.0,1.0,Pull-out Sofa,100.00,300.00,40.00,1,50.00,2,30,41,95.0,10.0,9.0,10.0,10.0,10.0,9.0,f,strict,t,t,f,1.43
1910,6089196,100%,81%,f,1.0,Beacon Hill,42.35898071106728,-71.06664824634025,Apartment,Entire home/apt,2,1.0,1.0,Real Bed,200.00,300.00,30.00,2,25.00,2,1125,18,92.0,9.0,9.0,10.0,10.0,10.0,9.0,f,strict,f,f,f,1.08
1911,13658522,100%,100%,f,1.0,Beacon Hill,42.35871892420606,-71.06958858599741,Apartment,Private room,2,1.0,1.0,Real Bed,330.00,330.00,40.00,1,0.00,1,8,3,93.0,10.0,10.0,10.0,10.0,10.0,9.0,f,flexible,f,f,f,2.65
1912,4532603,100%,100%,f,1.0,Beacon Hill,42.35957555630735,-71.06706379372844,Apartment,Entire home/apt,4,1.0,2.0,Real Bed,229.00,300.00,95.00,1,0.00,3,29,13,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict,f,f,f,0.63
1913,9169272,,,f,1.0,Beacon Hill,42.35964127184067,-71.06552063164794,Apartment,Entire home/apt,2,1.0,1.0,Real Bed,130.00,,10.00,1,0.00,1,1125,1,,,,,,,,f,flexible,f,f,f,0.1
1914,6400348,100%,100%,f,3.0,Beacon Hill,42.35674747704935,-71.07014338357318,Apartment,Private room,2,1.0,1.0,Real Bed,200.00,180.00,100.00,2,150.00,3,1125,2,100.0,9.0,10.0,10.0,10.0,10.0,10.0,f,strict,f,f,f,0.13
1915,1648950,100%,100%,f,3.0,Beacon Hill,42.35927927735102,-71.06923436744644,Apartment,Entire home/apt,2,1.0,1.0,Real Bed,157.00,100.00,,1,0.00,2,36,81,88.0,9.0,9.0,9.0,9.0,10.0,9.0,f,strict,f,f,f,2.25
1916,13788865,100%,100%,f,1.0,Beacon Hill,42.352409414178034,-71.06484533300151,Apartment,Entire home/apt,2,1.0,1.0,Pull-out Sofa,150.00,150.00,25.00,2,0.00,1,1,8,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict,f,f,f,4.62
1917,9857049,91%,94%,f,11.0,Beacon Hill,42.35744256035078,-71.06903190739797,Apartment,Entire home/apt,2,1.0,1.0,Real Bed,189.00,,,1,0.00,2,1125,15,97.0,10.0,9.0,10.0,10.0,10.0,9.0,f,strict,f,f,f,1.72
1918,14673441,100%,83%,f,3.0,Beacon Hill,42.359108415266704,-71.06622663529956,Apartment,Private room,2,1.0,1.0,Real Bed,250.00,,50.00,1,0.00,1,1125,1,80.0,8.0,10.0,10.0,8.0,8.0,8.0,f,strict,f,f,f,1.0
1919,11906382,100%,67%,t,4.0,Beacon Hill,42.361036560842074,-71.06384931204448,House,Entire home/apt,3,2.0,2.0,Real Bed,375.00,,100.00,3,20.00,2,30,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict,f,f,f,0.93
1920,5743939,100%,100%,t,2.0,Beacon Hill,42.360146202161395,-71.06866122534215,Apartment,Entire home/apt,6,1.0,2.0,Real Bed,324.00,,95.00,4,50.00,3,1125,29,98.0,10.0,10.0,10.0,10.0,10.0,10.0,t,strict,f,f,f,1.65
1921,3432321,100%,100%,f,1.0,Beacon Hill,42.355058750448315,-71.07073414612441,Apartment,Entire home/apt,2,1.0,1.0,Real Bed,220.00,350.00,85.00,3,0.00,1,1125,82,94.0,10.0,9.0,10.0,10.0,10.0,9.0,f,strict,f,f,f,3.1
1922,4546333,100%,67%,f,15.0,Beacon Hill,42.357877410732925,-71.06975348587542,Apartment,Entire home/apt,2,1.0,1.0,Real Bed,195.00,,,1,0.00,4,1125,30,90.0,9.0,9.0,10.0,9.0,10.0,9.0,f,moderate,f,f,f,1.37
1923,9464030,,,f,1.0,Beacon Hill,42.35819600748863,-71.07097881908109,Apartment,Entire home/apt,1,1.0,1.0,Real Bed,150.00,,,1,0.00,1,1125,0,,,,,,,,f,flexible,f,f,f,
1924,7514024,100%,91%,f,52.0,Beacon Hill,42.35935953022384,-71.06439164979805,Apartment,Entire home/apt,2,1.0,1.0,Real Bed,150.00,,225.00,1,0.00,7,1125,0,,,,,,,,f,strict,f,f,f,
1925,13330146,100%,93%,f,1.0,Beacon Hill,42.35877796569808,-71.07011902031627,Apartment,Entire home/apt,2,1.0,1.0,Real Bed,147.00,147.00,37.00,1,0.00,2,10,6,96.0,10.0,9.0,10.0,10.0,10.0,10.0,t,strict,f,f,f,2.54
1926,10379031,100%,72%,f,1.0,Beacon Hill,42.36093936175189,-71.06379530400591,Apartment,Entire home/apt,2,1.0,1.0,Real Bed,275.00,500.00,100.00,1,0.00,3,1125,8,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,flexible,f,f,f,2.33
1927,5725804,100%,93%,f,12.0,Beacon Hill,42.35924865856049,-71.06555836973574,Condominium,Entire home/apt,2,1.0,1.0,Real Bed,130.00,1000.00,150.00,0,0.00,14,365,2,100.0,9.0,9.0,9.0,10.0,10.0,9.0,f,strict,f,f,f,0.23
1928,4644455,67%,100%,f,1.0,Beacon Hill,42.35989235705657,-71.06707166292912,Apartment,Entire home/apt,2,1.0,1.0,Real Bed,197.00,,49.00,1,0.00,2,11,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,flexible,f,f,f,1.0
1929,9133627,100%,91%,f,52.0,Beacon Hill,42.35989025509785,-71.06436429838327,Apartment,Entire home/apt,2,1.0,1.0,Real Bed,150.00,,225.00,1,0.00,7,1125,0,,,,,,,,f,strict,f,f,f,
1930,13524454,100%,92%,f,2.0,Beacon Hill,42.36060323944263,-71.06692981913989,Apartment,Private room,1,1.0,1.0,Real Bed,140.00,,30.00,1,0.00,1,1125,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,flexible,f,f,f,0.5
1931,7527864,100%,92%,f,2.0,Beacon Hill,42.36018663418385,-71.0674905042913,Apartment,Private room,2,1.0,1.0,Real Bed,150.00,200.00,60.00,1,10.00,3,1125,20,94.0,9.0,10.0,10.0,10.0,10.0,9.0,f,moderate,f,f,f,1.66
1932,3351728,100%,100%,t,2.0,Beacon Hill,42.35713132783332,-71.07131447263393,Apartment,Entire home/apt,7,3.0,5.0,Real Bed,849.00,1500.00,150.00,1,0.00,5,28,9,100.0,10.0,9.0,10.0,10.0,10.0,10.0,f,strict,f,f,f,0.34
1933,6677640,80%,100%,f,1.0,Beacon Hill,42.36051977778303,-71.06401438870778,Apartment,Entire home/apt,3,1.0,2.0,Real Bed,200.00,,,1,0.00,2,1125,16,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict,f,f,f,1.08
1934,6480967,,,f,1.0,Beacon Hill,42.3524270264849,-71.0645334850395,Apartment,Entire home/apt,4,1.0,3.0,Real Bed,350.00,1000.00,,1,0.00,1,1125,0,,,,,,,,f,flexible,f,f,f,
1935,1827762,100%,52%,f,1.0,Beacon Hill,42.358835671516744,-71.06800152477905,Apartment,Entire home/apt,2,1.0,1.0,Real Bed,195.00,,20.00,1,0.00,1,1125,29,93.0,9.0,9.0,9.0,10.0,10.0,9.0,f,moderate,f,f,f,0.85
1936,7854872,100%,91%,f,52.0,Beacon Hill,42.35934474352358,-71.06291668127326,Apartment,Entire home/apt,2,1.0,1.0,Real Bed,145.00,,225.00,1,0.00,7,1125,2,90.0,10.0,9.0,10.0,10.0,9.0,9.0,f,strict,f,f,f,0.19
1937,10855052,,,f,1.0,Beacon Hill,42.35761811579186,-71.0677209580928,Apartment,Entire home/apt,3,1.0,2.0,Real Bed,125.00,,50.00,2,50.00,1,1125,4,80.0,6.0,7.0,10.0,10.0,10.0,8.0,t,strict,f,f,f,0.55
1938,13591091,100%,94%,f,7.0,Beacon Hill,42.35993243661146,-71.06961502905548,Apartment,Private room,2,1.0,1.0,Real Bed,189.00,,40.00,2,39.00,3,1125,1,80.0,6.0,8.0,8.0,10.0,10.0,10.0,t,moderate,f,f,f,0.65
1939,4635390,100%,80%,f,1.0,Beacon Hill,42.35984258695376,-71.06903669731649,Apartment,Entire home/apt,2,1.0,1.0,Real Bed,199.00,,50.00,1,0.00,2,1125,13,89.0,10.0,9.0,10.0,10.0,10.0,9.0,f,moderate,f,f,f,0.73
1940,1745339,100%,93%,f,7.0,Beacon Hill,42.3603345259002,-71.06692518128426,Apartment,Entire home/apt,2,1.0,1.0,Real Bed,195.00,300.00,60.00,4,0.00,9,1125,27,94.0,9.0,10.0,9.0,10.0,10.0,9.0,f,strict,t,t,f,0.76
1941,7514336,100%,91%,f,52.0,Beacon Hill,42.36087382838455,-71.06299377704731,Apartment,Entire home/apt,2,1.0,1.0,Real Bed,155.00,,225.00,1,0.00,7,1125,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict,f,f,f,0.34
1942,7874552,100%,100%,f,2.0,Beacon Hill,42.35822852008539,-71.06985730160402,Apartment,Private room,2,1.0,1.0,Real Bed,130.00,200.00,50.00,1,20.00,2,1125,29,92.0,9.0,9.0,9.0,10.0,10.0,9.0,t,strict,f,f,f,2.27
1943,3673104,90%,100%,f,1.0,Beacon Hill,42.36062562771717,-71.06945746836061,Apartment,Entire home/apt,3,1.0,2.0,Real Bed,289.00,250.00,75.00,3,89.00,6,1125,9,96.0,10.0,9.0,10.0,10.0,10.0,10.0,f,strict,f,f,f,0.35
1944,8450098,96%,100%,f,3.0,Beacon Hill,42.35779194890587,-71.07137385545597,Condominium,Private room,4,1.0,3.0,Real Bed,175.00,,,1,25.00,1,1125,39,95.0,10.0,9.0,10.0,10.0,10.0,9.0,f,strict,f,f,f,3.31
1945,6742905,100%,100%,f,7.0,Beacon Hill,42.361087380486346,-71.06531975810971,Apartment,Entire home/apt,2,1.0,2.0,Real Bed,99.00,,,1,0.00,1,30,121,71.0,7.0,7.0,9.0,9.0,9.0,8.0,t,flexible,f,f,f,8.01
1946,697078,100%,93%,f,12.0,Beacon Hill,42.358931308258974,-71.06331100414958,Apartment,Entire home/apt,3,1.0,1.0,Real Bed,175.00,1000.00,250.00,0,0.00,5,365,8,90.0,9.0,9.0,10.0,10.0,10.0,9.0,f,strict,f,f,f,0.51
1947,9755993,100%,100%,f,1.0,Beacon Hill,42.35936904589469,-71.07116179759925,Apartment,Entire home/apt,2,1.0,1.0,Real Bed,107.00,,50.00,1,0.00,5,1125,6,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,f,f,f,0.71
1948,3890373,100%,100%,t,1.0,Beacon Hill,42.35858437330264,-71.0654938807978,Apartment,Entire home/apt,4,1.0,2.0,Real Bed,225.00,150.00,50.00,1,0.00,2,27,83,98.0,10.0,10.0,10.0,10.0,10.0,10.0,t,strict,f,f,f,3.42
1949,3873776,14%,90%,f,3.0,Beacon Hill,42.35725586645764,-71.07110976755577,Apartment,Entire home/apt,4,1.0,3.0,Real Bed,325.00,,90.00,1,0.00,1,1125,7,80.0,7.0,8.0,10.0,9.0,10.0,8.0,f,flexible,f,f,f,0.29
1950,14798673,100%,100%,f,5.0,Beacon Hill,42.358363374166665,-71.06840785456532,Apartment,Entire home/apt,4,1.0,2.0,Real Bed,1345.00,,65.00,1,0.00,2,1125,0,,,,,,,,t,super_strict_30,f,f,f,
1951,13294558,99%,81%,f,30.0,Beacon Hill,42.3605386597071,-71.07062362225503,Apartment,Entire home/apt,6,1.0,3.0,Real Bed,250.00,,65.00,4,35.00,1,1125,10,92.0,10.0,10.0,10.0,10.0,10.0,9.0,f,strict,f,f,f,3.95
1952,13376457,100%,100%,f,1.0,Beacon Hill,42.35648905157266,-71.07076787634173,Apartment,Entire home/apt,2,1.0,1.0,Real Bed,175.00,400.00,65.00,1,0.00,2,7,9,91.0,10.0,9.0,10.0,10.0,10.0,9.0,t,strict,f,f,f,3.14
1953,12210223,100%,96%,f,1.0,Beacon Hill,42.360427122666614,-71.06515110102987,Apartment,Entire home/apt,4,1.0,3.0,Real Bed,225.00,,100.00,4,50.00,1,1125,8,88.0,9.0,9.0,10.0,10.0,10.0,8.0,f,moderate,f,f,f,1.94
1954,12738816,100%,75%,f,1.0,Beacon Hill,42.360315922437714,-71.06937548889282,Apartment,Entire home/apt,4,1.0,1.0,Real Bed,196.00,,55.00,1,0.00,2,1125,3,100.0,9.0,10.0,10.0,10.0,10.0,10.0,f,moderate,f,f,f,0.95
1955,6776075,,,f,1.0,Beacon Hill,42.352810620475594,-71.06528175333416,Apartment,Entire home/apt,2,1.0,1.0,Real Bed,249.00,,55.00,2,50.00,1,1125,1,100.0,8.0,10.0,10.0,10.0,8.0,8.0,f,flexible,f,f,f,0.08
1956,5709298,100%,89%,t,5.0,Beacon Hill,42.35986625886903,-71.06720102695712,Apartment,Entire home/apt,4,1.0,2.0,Real Bed,220.00,150.00,70.00,1,0.00,1,1125,154,98.0,10.0,10.0,10.0,10.0,10.0,9.0,f,strict,f,f,f,8.85
1957,6445917,100%,88%,t,1.0,Beacon Hill,42.35851401998179,-71.06647413331109,Apartment,Entire home/apt,2,1.0,1.0,Real Bed,178.00,,55.00,2,50.00,1,1125,24,98.0,10.0,10.0,10.0,10.0,10.0,9.0,f,strict,f,f,f,1.76
1958,2776143,100%,100%,f,7.0,Beacon Hill,42.360873451764604,-71.06667207320038,Apartment,Entire home/apt,3,1.0,2.0,Real Bed,99.00,,,1,0.00,1,30,242,80.0,8.0,7.0,9.0,9.0,10.0,9.0,t,flexible,f,f,f,8.33
1959,23619,100%,86%,f,6.0,Beacon Hill,42.35846013534796,-71.06326992202112,Apartment,Entire home/apt,2,1.0,1.0,Real Bed,175.00,,50.00,2,0.00,4,365,127,92.0,9.0,9.0,10.0,10.0,10.0,9.0,t,strict,f,f,f,1.67
1960,7920759,100%,83%,f,1.0,Beacon Hill,42.35834589888917,-71.06692803948859,Condominium,Entire home/apt,4,2.0,2.0,Real Bed,300.00,200.00,100.00,4,50.00,2,1125,3,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict,f,f,f,1.73
1961,10164810,77%,33%,f,16.0,Beacon Hill,42.356558228846716,-71.07279512180934,Apartment,Entire home/apt,4,1.0,1.0,Real Bed,179.00,,,1,0.00,2,1125,6,90.0,9.0,9.0,9.0,9.0,10.0,8.0,f,strict,f,f,f,0.93
1962,14572100,100%,100%,f,3.0,Beacon Hill,42.36006717639114,-71.06746134835807,Apartment,Entire home/apt,3,1.0,1.0,Real Bed,200.00,150.00,100.00,2,10.00,3,1125,0,,,,,,,,t,strict,f,f,f,
1963,11016623,100%,100%,t,2.0,Beacon Hill,42.357888814668456,-71.06311027445885,Apartment,Entire home/apt,2,1.0,1.0,Real Bed,160.00,400.00,110.00,1,0.00,3,1125,6,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,strict,f,f,f,1.1
1964,8428052,100%,91%,f,1.0,Beacon Hill,42.36066017019649,-71.06672559880404,Apartment,Private room,2,1.0,1.0,Real Bed,195.00,,,1,20.00,1,8,9,100.0,10.0,10.0,10.0,10.0,10.0,9.0,f,flexible,f,f,f,1.73
1965,14374965,94%,87%,f,1.0,Beacon Hill,42.359115039059645,-71.06592181867758,Apartment,Entire home/apt,3,1.0,2.0,Real Bed,200.00,,10.00,1,0.00,1,1125,4,95.0,10.0,10.0,10.0,10.0,10.0,10.0,f,flexible,f,f,f,4.0
1966,7527149,100%,100%,t,2.0,Beacon Hill,42.357034222939035,-71.07056202564955,Townhouse,Entire home/apt,7,2.5,5.0,Real Bed,700.00,1500.00,150.00,7,50.00,5,30,11,96.0,10.0,9.0,10.0,10.0,10.0,9.0,f,strict,f,f,f,0.85
1967,7329849,,,f,1.0,Beacon Hill,42.360328949260136,-71.06906867009059,Apartment,Private room,1,1.0,1.0,Real Bed,200.00,,,1,0.00,25,1125,0,,,,,,,,f,strict,f,f,f,
1968,3069104,60%,60%,f,1.0,Beacon Hill,42.36075066875911,-71.06293513256568,Apartment,Entire home/apt,3,1.0,1.0,Real Bed,230.00,,,1,0.00,1,1125,17,93.0,9.0,9.0,10.0,10.0,10.0,9.0,f,strict,f,f,f,1.08
1969,1529393,,,f,1.0,Beacon Hill,42.360261268175115,-71.0668503743707,Apartment,Private room,2,1.0,1.0,Real Bed,499.00,100.00,30.00,1,0.00,3,365,7,74.0,6.0,6.0,8.0,7.0,9.0,6.0,f,flexible,f,f,f,0.24
1970,7918592,100%,100%,f,1.0,Beacon Hill,42.35916565524155,-71.06785397146307,Apartment,Private room,1,0.0,1.0,Real Bed,110.00,,40.00,1,0.00,3,365,17,95.0,10.0,9.0,9.0,10.0,10.0,10.0,f,flexible,f,f,f,1.6
1971,9248612,100%,94%,f,2.0,Beacon Hill,42.36069179703891,-71.06979684503264,Apartment,Entire home/apt,6,1.0,2.0,Real Bed,350.00,,,1,0.00,2,1125,17,91.0,9.0,9.0,10.0,10.0,10.0,9.0,f,moderate,f,f,f,1.85
